trade_date,equity,cash,cash_ratio,n_positions,daily_return,drawdown,turnover,positions
2023-09-01,0.9068956043,0,0,3,0.003052012029,-0.1675481266,0.3470927182,159732.SZ;159941.SZ;512200.SH
2023-09-04,0.9139704391,0,0,3,0.007801156776,-0.161054039,0,159732.SZ;159941.SZ;512200.SH
2023-09-05,0.9133904585,0,0,3,-0.0006345726274,-0.1615864112,0.3417276406,159732.SZ;159941.SZ;515220.SH
2023-09-06,0.9145596395,0,0,3,0.001280045155,-0.1605132039,0,159732.SZ;159941.SZ;515220.SH
2023-09-07,0.9055398291,0,0,3,-0.009862462769,-0.1687926112,0,159732.SZ;159941.SZ;515220.SH
2023-09-08,0.9007752718,0,0,3,-0.005261565647,-0.1731660634,0,159732.SZ;159941.SZ;515220.SH
2023-09-11,0.9035738607,0,0,3,0.003106866834,-0.1705972005,0,159732.SZ;159941.SZ;515220.SH
2023-09-12,0.9065214956,0,0,3,0.003262195945,-0.1678915261,0,159732.SZ;159941.SZ;515220.SH
2023-09-13,0.9005819118,0,0,3,-0.00655206073,-0.1733435513,0,159732.SZ;159941.SZ;515220.SH
2023-09-14,0.9086268843,0,0,3,0.008933082567,-0.165958961,0,159732.SZ;159941.SZ;515220.SH
2023-09-15,0.9070050489,0,0,3,-0.001784930103,-0.167447666,0.3340702846,159611.SZ;159941.SZ;515220.SH
2023-09-18,0.9031685878,0,0,3,-0.004229812249,-0.170969206,0,159611.SZ;159941.SZ;515220.SH
2023-09-19,0.9038779505,0,0,3,0.0007854156444,-0.1703180723,0,159611.SZ;159941.SZ;515220.SH
2023-09-20,0.8985501342,0,0,3,-0.005894397974,-0.1752085477,0,159611.SZ;159941.SZ;515220.SH
2023-09-21,0.8899558772,0,0,3,-0.009564582616,-0.1830973337,0,159611.SZ;159941.SZ;515220.SH
2023-09-22,0.8867987945,0,0,3,-0.00354745982,-0.1859952631,0,159611.SZ;159941.SZ;515220.SH
2023-09-25,0.8853083193,0,0,3,-0.001680736585,-0.1873633907,0.303736804,159611.SZ;512800.SH;515220.SH
2023-09-26,0.8806699756,0,0,3,-0.005239241061,-0.1916209897,0,159611.SZ;512800.SH;515220.SH
2023-09-27,0.8763689747,0,0,3,-0.004883782802,-0.1955689373,0,159611.SZ;512800.SH;515220.SH
2023-09-28,0.8785878559,0,0,3,0.002531902975,-0.1935321959,0.3356149748,159992.SZ;512800.SH;515220.SH
2023-10-09,0.8842390769,0,0,3,0.006432163789,-0.1883448628,0,159992.SZ;512800.SH;515220.SH
2023-10-10,0.8715548195,0,0,3,-0.01434482788,-0.1999879161,0,159992.SZ;512800.SH;515220.SH
2023-10-11,0.8752074597,0,0,3,0.004190947076,-0.1966351078,0,159992.SZ;512800.SH;515220.SH
2023-10-12,0.8823668567,0,0,3,0.008180228556,-0.1900633994,0,159992.SZ;512800.SH;515220.SH
2023-10-13,0.8850142451,0,0,3,0.003000326204,-0.1876333253,0,159992.SZ;512800.SH;515220.SH
2023-10-16,0.8856578596,0,0,3,0.0007272363175,-0.1870425428,0,159992.SZ;512800.SH;515220.SH
2023-10-17,0.8861067958,0,0,3,0.0005068957282,-0.1866304581,0,159992.SZ;512800.SH;515220.SH
2023-10-18,0.8778454439,0,0,3,-0.009323201183,-0.194213666,0,159992.SZ;512800.SH;515220.SH
2023-10-19,0.8624056053,0,0,3,-0.01758833364,-0.2083861049,0,159992.SZ;512800.SH;515220.SH
2023-10-20,0.8552119412,0,0,3,-0.008341393031,-0.2149892675,0,159992.SZ;512800.SH;515220.SH
2023-10-23,0.847904735,0,0,3,-0.008544321975,-0.221696652,0,159992.SZ;512800.SH;515220.SH
2023-10-24,0.8532959249,0,0,3,0.00635824946,-0.2167480051,0,159992.SZ;512800.SH;515220.SH
2023-10-25,0.8543723764,0,0,3,0.001261521943,-0.2157599156,0,159992.SZ;512800.SH;515220.SH
2023-10-26,0.8524274679,0,0,3,-0.002276417796,-0.2175451736,0,159992.SZ;512800.SH;515220.SH
2023-10-27,0.8649682612,0,0,3,0.01471185964,-0.2060338081,0,159992.SZ;512800.SH;515220.SH
2023-10-30,0.8666122847,0,0,3,0.001900674978,-0.2045247364,0,159992.SZ;512800.SH;515220.SH
2023-10-31,0.8607140866,0,0,3,-0.00680604025,-0.209938773,0.6470183754,159992.SZ;159995.SZ;512480.SH
